5.589999999999999858e+01
1.345999999999999943e+02
6.070000000000000284e+01
1.421999999999999886e+02
8.115000000000000568e+01
3.407500000000000000e+02
7.715000000000000568e+01
7.125000000000000000e+01
5.039999999999999858e+01
1.713499999999999943e+02
8.500000000000000000e+01
3.835000000000000142e+01
3.570000000000000284e+01
1.779499999999999886e+02
1.448000000000000114e+02
2.573000000000000114e+02
2.255000000000000071e+01
3.095000000000000000e+02
2.266500000000000057e+02
2.810500000000000114e+02
8.384999999999999432e+01
1.829000000000000057e+02
2.400000000000000000e+01
2.485500000000000114e+02
1.538499999999999943e+02
4.254999999999999716e+01
3.140000000000000000e+02
1.892500000000000000e+02
3.470000000000000284e+01
1.876500000000000057e+02
7.954999999999999716e+01
1.029000000000000057e+02
9.035499999999999545e+02
5.360000000000000142e+01
9.425000000000000000e+01
4.645000000000000284e+01
5.475000000000000000e+01
2.339999999999999858e+01
5.981000000000000227e+02
6.998999999999999773e+02
1.532500000000000000e+02
1.065499999999999972e+02
4.750000000000000000e+01
5.945000000000000284e+01
6.654999999999999716e+01
7.765000000000000568e+01
1.675000000000000000e+02
1.029500000000000028e+02
3.428999999999999773e+02
5.220000000000000284e+01
6.565000000000000568e+01
2.025500000000000114e+02
1.785000000000000000e+02
8.645000000000000284e+01
6.314999999999999858e+01
2.971999999999999886e+02
9.990000000000000568e+01
2.978500000000000227e+02
1.181500000000000057e+02
5.785000000000000142e+01
1.179500000000000028e+02
7.825000000000000000e+01
4.931499999999999773e+02
9.679999999999999716e+01
2.790000000000000000e+02
3.703000000000000114e+02
2.885000000000000142e+01
8.820000000000000284e+01
1.190999999999999943e+02
1.027999999999999972e+02
3.169999999999999929e+01
3.846999999999999886e+02
3.125000000000000000e+01
3.000000000000000000e+01
1.545500000000000114e+02
5.604999999999999716e+01
1.900000000000000000e+02
1.136500000000000057e+02
3.612500000000000000e+02
5.200000000000000000e+01
2.804499999999999886e+02
4.950000000000000000e+01
5.517500000000000000e+02
1.177500000000000000e+02
8.415000000000000568e+01
7.029999999999999716e+01
4.000000000000000000e+01
1.267500000000000000e+02
6.540000000000000568e+01
1.458000000000000114e+02
1.220999999999999943e+02
1.176500000000000057e+02
6.079999999999999716e+01
2.963500000000000227e+02
3.954999999999999716e+01
8.465000000000000568e+01
4.246999999999999886e+02
3.354999999999999716e+01
1.373099999999999909e+03
2.698500000000000227e+02
1.665500000000000114e+02
8.365000000000000568e+01
9.765000000000000568e+01
2.901000000000000227e+02
6.329999999999999716e+01
